Renewal,Average_Price_Paid_Per_Seat_Previous_Season,Total_Seats_Previous_Season,Team_Win_Pct_Previous_Season,Games_Attended_Previous_Season,Games_Missed_Previous_Season,Total_Games_Previous_Season,Non-Game_Events_Attended_Previous_Season,Phone_Calls_Made_to_Customer_Last_90_Days_Before_Renewal_Date,Live_Phone_Conversations_With_Customer_Last_90_Days_Before_Renewal_Date,Emails_Sent_Last_90_Days_Before_Renewal_Date,Section_Previous_Season,Zip_Code_Distance_From_Stadium,Tenure_As_Season_Ticket_Member,Attendance_Rate,Engaged_In_Events,Renewal_Month
1,432.48,2,0.49,8,9,17,4,27,1,24,3,12.16476665,9,0.47058823529411764,1,8
0,350.88,1,0.49,16,1,17,0,0,0,0,3,0.00017697,3,0.9411764705882353,0,3
1,563.04,4,0.49,11,6,17,4,0,0,0,0,23.64243435,9,0.6470588235294118,1,8
1,207.36,2,0.49,7,10,17,0,27,6,24,1,15.08747909,8,0.4117647058823529,0,8
1,775.2,4,0.49,13,4,17,4,15,3,16,0,66.87826787,1,0.7647058823529411,1,8
1,356.04,4,0.49,14,3,17,0,19,1,14,3,67.438482,3,0.8235294117647058,0,8
1,350.88,4,0.49,12,5,17,0,16,1,9,3,27.714786,2,0.7058823529411765,0,8
1,285.6,2,0.49,9,8,17,1,20,6,6,3,23.76625678,1,0.5294117647058824,1,11
1,285.6,2,0.49,10,7,17,0,18,4,17,3,23.2389425,6,0.5882352941176471,0,8
1,350.88,5,0.49,16,1,17,9,18,5,7,3,57.70410172,2,0.9411764705882353,1,10
1,465.12,1,0.49,11,6,17,2,20,2,22,3,27.17007623,1,0.6470588235294118,1,8
1,220.32,1,0.49,15,2,17,1,23,2,24,1,27.17007623,2,0.8823529411764706,1,8
1,522.24,2,0.49,11,6,17,4,30,3,18,3,37.85291891,1,0.6470588235294118,1,8
0,410.4,2,0.49,9,8,17,0,6,1,0,3,24.21081399,1,0.5294117647058824,0,3
0,220.32,2,0.49,5,12,17,0,23,2,0,1,18.40830478,1,0.29411764705882354,0,3
1,432.48,4,0.49,15,2,17,0,21,6,16,3,9.04590558,9,0.8823529411764706,0,8
1,424.32,1,0.49,15,2,17,1,23,5,13,3,25.64514487,1,0.8823529411764706,1,8
1,220.32,1,0.49,13,4,17,1,18,1,14,1,15.64947626,1,0.7647058823529411,1,8
1,720.0,4,0.49,12,5,17,4,26,5,26,0,11.03848095,1,0.7058823529411765,1,8
1,220.32,4,0.49,15,2,17,4,0,0,0,1,15.73557189,2,0.8823529411764706,1,8
1,350.88,2,0.49,12,5,17,2,15,3,14,3,9.074084291,9,0.7058823529411765,1,8
1,432.48,4,0.49,9,8,17,2,19,2,14,3,85.95225731,9,0.5294117647058824,1,8
1,269.28,1,0.49,12,5,17,0,21,3,18,3,4.580049203,9,0.7058823529411765,0,8
1,457.92,4,0.49,13,4,17,3,0,0,0,3,31.43649782,1,0.7647058823529411,1,8
0,220.32,1,0.49,5,12,17,0,6,1,0,1,19.11086059,1,0.29411764705882354,0,3
1,350.88,4,0.49,4,13,17,0,19,2,15,3,33.02230227,3,0.23529411764705882,0,8
1,375.36,4,0.49,9,8,17,0,33,0,15,3,23.76625678,7,0.5294117647058824,0,8
0,94.656,2,0.49,1,16,17,0,1,0,0,3,57.46730681,1,0.058823529411764705,0,3
1,207.36,2,0.49,9,8,17,2,23,6,17,1,33.1722489,1,0.5294117647058824,1,8
1,432.48,2,0.49,13,4,17,2,29,4,21,3,26.16085205,8,0.7647058823529411,1,8
0,220.32,1,0.49,4,13,17,0,32,0,0,1,57.46730681,1,0.23529411764705882,0,3
1,221.76,1,0.49,4,13,17,0,13,4,0,3,24.53955719,3,0.23529411764705882,0,8
1,207.36,1,0.49,15,2,17,2,33,8,26,1,25.99646482,5,0.8823529411764706,1,8
1,432.48,2,0.49,11,6,17,0,22,2,23,3,3.395981776,9,0.6470588235294118,0,8
1,375.36,4,0.49,11,6,17,0,0,0,0,3,27.53737402,2,0.6470588235294118,0,8
1,432.48,2,0.49,17,0,17,0,22,1,20,3,22.70926476,9,1.0,0,8
1,478.8,4,0.49,8,9,17,2,0,0,0,3,12.38848901,2,0.47058823529411764,1,8
0,220.32,1,0.49,8,9,17,0,11,2,0,1,60.37940771,1,0.47058823529411764,0,3
1,775.2,2,0.49,15,2,17,0,0,0,0,0,17.96124416,9,0.8823529411764706,0,8
0,492.48,4,0.49,3,14,17,0,1,0,0,3,10.02794563,1,0.17647058823529413,0,3
0,220.32,1,0.49,7,10,17,0,4,2,0,1,7.638983843,2,0.4117647058823529,0,3
1,350.88,4,0.49,10,7,17,0,25,18,1,3,21.52074424,2,0.5882352941176471,0,1
1,269.28,1,0.49,16,1,17,0,2,0,2,3,375.0523102,3,0.9411764705882353,0,8
0,775.2,2,0.49,2,15,17,2,40,0,1,0,112.674185,3,0.11764705882352941,1,3
1,350.88,4,0.49,8,9,17,0,0,0,0,3,13.26172683,9,0.47058823529411764,0,2
1,350.88,3,0.49,15,2,17,9,0,0,0,3,22.05968316,2,0.8823529411764706,1,8
1,285.6,2,0.49,15,2,17,2,34,1,21,3,6.032130334,1,0.8823529411764706,1,8
1,432.48,4,0.49,17,0,17,0,27,5,21,3,23.76625678,9,1.0,0,8
1,330.24,4,0.49,14,3,17,6,23,7,18,3,46.50227642,1,0.8235294117647058,1,8
1,220.32,1,0.49,17,0,17,2,29,5,28,1,25.82196499,1,1.0,1,8
1,432.48,3,0.49,14,3,17,2,21,3,18,3,27.70665127,2,0.8235294117647058,1,8
1,331.2,4,0.49,6,11,17,3,17,2,18,3,21.52074424,1,0.35294117647058826,1,8
1,371.52,2,0.49,14,3,17,2,15,2,16,3,15.99369386,5,0.8235294117647058,1,8
1,233.28,2,0.49,10,7,17,0,32,5,27,1,41.60826125,9,0.5882352941176471,0,8
0,94.656,1,0.49,3,14,17,0,1,0,0,3,10.02794563,2,0.17647058823529413,0,3
1,407.04,2,0.49,16,1,17,5,13,2,10,3,54.7420362,3,0.9411764705882353,1,8
1,350.88,2,0.49,14,3,17,0,14,2,17,3,5.728709965,9,0.8235294117647058,0,8
0,331.2,4,0.49,14,3,17,4,8,2,1,3,0.00017697,1,0.8235294117647058,1,3
0,94.656,1,0.49,8,9,17,0,1,0,0,3,20.46984132,1,0.47058823529411764,0,3
1,356.16,1,0.49,14,3,17,0,22,8,15,3,29.91608899,2,0.8235294117647058,0,8
0,432.48,2,0.49,8,9,17,0,0,0,0,3,20.35837239,9,0.47058823529411764,0,3
0,432.48,2,0.49,5,12,17,0,0,0,0,3,50.9693875,2,0.29411764705882354,0,3
1,407.04,2,0.49,14,3,17,0,21,7,15,3,56.3290612,9,0.8235294117647058,0,8
1,375.36,2,0.49,8,9,17,9,35,7,24,3,21.35770313,1,0.47058823529411764,1,8
1,432.48,2,0.49,16,1,17,0,23,3,19,3,28.73945033,9,0.9411764705882353,0,8
0,465.12,4,0.49,12,5,17,3,0,0,0,3,21.52074424,1,0.7058823529411765,1,3
1,220.32,2,0.49,13,4,17,2,43,4,24,1,23.2428835,1,0.7647058823529411,1,8
1,432.48,1,0.49,13,4,17,0,22,4,20,3,21.56989477,9,0.7647058823529411,0,8
1,220.32,1,0.49,2,15,17,0,32,7,27,1,46.47295373,6,0.11764705882352941,0,8
1,220.32,2,0.49,17,0,17,0,35,5,29,1,32.30078553,5,1.0,0,8
1,361.2,4,0.49,11,6,17,0,14,2,14,3,28.40195733,9,0.6470588235294118,0,8
1,220.32,3,0.49,7,10,17,6,28,6,26,1,78.04636007,1,0.4117647058823529,1,8
1,375.36,4,0.49,9,8,17,4,0,0,0,3,42.92879999,1,0.5294117647058824,1,8
1,432.48,5,0.49,16,1,17,0,0,0,0,3,155.3261616,2,0.9411764705882353,0,8
0,94.656,1,0.49,6,11,17,4,4,2,1,3,66.87826787,3,0.35294117647058826,1,3
1,816.0,8,0.49,15,2,17,0,27,2,5,0,22.07978182,1,0.8823529411764706,0,1
1,432.48,2,0.49,6,11,17,2,25,3,23,3,16.31722129,5,0.35294117647058826,1,8
1,432.48,4,0.49,14,3,17,0,21,4,18,3,14.83371684,5,0.8235294117647058,0,8
1,269.28,4,0.49,17,0,17,7,0,0,0,3,14.13157275,2,1.0,1,8
1,350.88,2,0.49,17,0,17,6,14,2,0,3,35.59152571,6,1.0,1,8
1,775.2,2,0.49,13,4,17,0,17,3,17,0,27.61801019,6,0.7647058823529411,0,8
1,371.52,2,0.49,17,0,17,0,22,0,20,3,23.64243435,2,1.0,0,8
0,220.32,1,0.49,10,7,17,1,16,1,0,1,35.79251187,9,0.5882352941176471,1,3
1,350.88,2,0.49,14,3,17,0,24,0,17,3,17.89437434,5,0.8235294117647058,0,8
1,309.12,4,0.49,11,6,17,2,21,4,17,3,9.556924115,1,0.6470588235294118,1,8
1,350.88,2,0.49,8,9,17,0,20,2,14,3,21.29641996,1,0.47058823529411764,0,8
1,389.28,8,0.49,14,3,17,3,0,0,0,3,35.09590035,3,0.8235294117647058,1,8
1,220.32,2,0.49,15,2,17,0,26,2,22,1,23.2428835,2,0.8823529411764706,0,8
0,220.32,2,0.49,4,13,17,0,12,1,0,1,15.99369386,1,0.23529411764705882,0,3
1,136.544,3,0.49,9,8,17,2,24,1,24,1,56.54683128,1,0.5294117647058824,1,8
0,220.32,1,0.49,10,7,17,0,0,0,0,1,9.074084291,3,0.5882352941176471,0,3
1,220.32,2,0.49,9,8,17,8,36,7,27,1,20.70241261,6,0.5294117647058824,1,8
1,432.48,4,0.49,14,3,17,0,0,0,0,3,12.16476665,9,0.8235294117647058,0,8
1,220.32,3,0.49,10,7,17,4,0,0,0,1,27.70665127,5,0.5882352941176471,1,8
1,432.48,4,0.49,17,0,17,3,23,1,17,3,21.58337694,5,1.0,1,8
0,1109.76,4,0.49,4,13,17,3,21,0,1,2,22.14805447,1,0.23529411764705882,1,3
1,432.48,1,0.49,14,3,17,11,0,0,0,3,20.49591016,3,0.8235294117647058,1,8
0,465.12,2,0.49,3,14,17,3,61,1,0,3,25.19325824,9,0.17647058823529413,1,3
1,465.12,2,0.49,15,2,17,2,17,2,15,3,9.04590558,1,0.8823529411764706,1,8
0,432.48,5,0.49,13,4,17,5,13,3,0,3,77.47757348,2,0.7647058823529411,1,3
1,432.48,1,0.49,17,0,17,10,21,3,21,3,23.76625678,9,1.0,1,8
0,220.32,1,0.49,10,7,17,0,17,0,1,1,98.06801622,1,0.5882352941176471,0,3
1,285.12,1,0.49,17,0,17,0,2,0,2,3,376.5217628,2,1.0,0,8
1,302.4,2,0.49,11,6,17,6,0,0,0,3,15.22473615,1,0.6470588235294118,1,8
1,268.8,2,0.49,11,6,17,0,23,4,11,3,10.50341991,2,0.6470588235294118,0,8
0,492.48,3,0.49,1,16,17,3,8,0,1,3,80.12423883,2,0.058823529411764705,1,3
1,220.32,6,0.49,8,9,17,4,37,6,21,1,61.00762562,2,0.47058823529411764,1,8
1,220.32,1,0.49,13,4,17,0,26,8,20,1,33.38106979,3,0.7647058823529411,0,8
1,350.88,3,0.49,7,10,17,0,0,0,0,3,44.50144072,2,0.4117647058823529,0,2
0,220.32,1,0.49,8,9,17,0,8,1,0,1,21.66659801,1,0.47058823529411764,0,3
1,233.28,1,0.49,17,0,17,4,22,4,23,1,16.31722129,9,1.0,1,8
1,457.92,2,0.49,10,7,17,0,7,3,2,3,6.032130334,9,0.5882352941176471,0,3
1,465.12,2,0.49,16,1,17,4,26,9,10,3,7.279633299,1,0.9411764705882353,1,8
1,285.6,2,0.49,15,2,17,6,24,5,10,3,23.56213922,1,0.8823529411764706,1,8
1,350.88,4,0.49,15,2,17,14,18,3,0,3,11.44321555,3,0.8823529411764706,1,8
1,220.32,4,0.49,16,1,17,4,19,2,18,1,7.402454471,2,0.9411764705882353,1,8
0,462.48,8,0.49,7,10,17,0,19,0,0,3,13.46804269,2,0.4117647058823529,0,3
1,432.48,2,0.49,4,13,17,0,31,1,22,3,42.92879999,8,0.23529411764705882,0,8
0,492.48,4,0.49,1,16,17,0,16,2,2,3,7.638983843,9,0.058823529411764705,0,3
1,277.2,4,0.49,17,0,17,4,32,6,18,3,40.42795545,2,1.0,1,8
1,465.12,1,0.49,12,5,17,1,24,5,19,3,42.81787713,1,0.7058823529411765,1,8
0,445.2,4,0.49,16,1,17,0,6,1,0,3,17.89437434,4,0.9411764705882353,0,3
1,361.2,6,0.49,14,3,17,3,15,2,16,3,10.02794563,5,0.8235294117647058,1,8
1,361.2,4,0.49,11,6,17,0,17,1,19,3,5.728709965,9,0.6470588235294118,0,8
1,350.88,2,0.49,17,0,17,0,15,3,16,3,75.94116765,3,1.0,0,8
0,94.656,2,0.49,11,6,17,0,1,0,0,3,17.72608889,3,0.6470588235294118,0,3
0,207.36,1,0.49,8,9,17,0,4,1,0,1,21.66659801,1,0.47058823529411764,0,3
1,465.12,2,0.49,11,6,17,0,24,4,16,3,13.26172683,1,0.6470588235294118,0,8
1,432.48,1,0.49,15,2,17,1,22,4,18,3,37.29619462,5,0.8823529411764706,1,8
1,361.2,4,0.49,9,8,17,2,9,3,9,3,32.18646091,2,0.5294117647058824,1,8
1,432.48,2,0.49,11,6,17,0,28,2,0,3,23.76625678,9,0.6470588235294118,0,8
1,220.32,2,0.49,9,8,17,4,0,0,0,1,20.70241261,1,0.5294117647058824,1,8
0,94.656,2,0.49,5,12,17,0,10,3,4,3,24.21081399,6,0.29411764705882354,0,3
1,432.48,2,0.49,17,0,17,7,0,0,0,3,33.21102546,6,1.0,1,8
1,432.48,2,0.49,10,7,17,0,0,0,0,3,9.074084291,9,0.5882352941176471,0,8
1,269.28,1,0.49,14,3,17,0,2,0,2,3,375.0523102,3,0.8235294117647058,0,8
1,522.24,2,0.49,13,4,17,2,27,1,24,3,23.98921286,1,0.7647058823529411,1,8
1,279.84,2,0.49,12,5,17,8,41,18,25,3,16.70995515,5,0.7058823529411765,1,8
1,522.24,4,0.49,16,1,17,3,0,0,0,3,6.032130334,1,0.9411764705882353,1,8
1,432.48,3,0.49,6,11,17,3,24,5,22,3,37.29619462,2,0.35294117647058826,1,8
0,436.72,6,0.49,15,2,17,8,20,0,0,3,35.59152571,2,0.8823529411764706,1,3
1,220.32,2,0.49,12,5,17,0,37,2,24,1,15.34099297,8,0.7058823529411765,0,8
1,361.2,12,0.49,15,2,17,2,3,1,12,3,26.32308329,3,0.8823529411764706,1,12
1,410.4,2,0.49,13,4,17,0,25,6,17,3,20.35837239,1,0.7647058823529411,0,8
0,220.32,4,0.49,4,13,17,0,5,1,0,1,9.806216599,1,0.23529411764705882,0,3
0,432.48,2,0.49,12,5,17,0,5,0,0,3,23.76625678,9,0.7058823529411765,0,3
1,269.28,2,0.49,5,12,17,0,16,1,15,3,21.01050547,8,0.29411764705882354,0,8
1,432.48,2,0.49,15,2,17,4,21,2,21,3,15.64707712,9,0.8823529411764706,1,8
1,432.48,2,0.49,7,10,17,0,15,4,0,3,9.074084291,3,0.4117647058823529,0,2
1,269.28,1,0.49,17,0,17,0,2,0,2,3,375.0523102,3,1.0,0,8
1,220.32,2,0.49,11,6,17,4,27,5,19,1,42.81787713,1,0.6470588235294118,1,8
1,465.12,6,0.49,14,3,17,6,23,3,18,3,40.30498438,1,0.8235294117647058,1,8
1,285.12,2,0.49,8,9,17,0,37,11,22,3,35.36348712,5,0.47058823529411764,0,8
0,94.656,1,0.49,15,2,17,0,0,0,0,3,12.38848901,3,0.8823529411764706,0,3
1,350.88,2,0.49,17,0,17,3,18,3,18,3,7.402454471,9,1.0,1,8
1,427.68,3,0.49,14,3,17,4,28,3,18,3,4.580049203,2,0.8235294117647058,1,8
1,269.28,1,0.49,9,8,17,0,15,1,10,3,8.605469492,9,0.5294117647058824,0,8
0,243.36,2,0.49,11,6,17,0,10,1,1,3,146.0829426,1,0.6470588235294118,0,3
1,684.0,2,0.49,14,3,17,6,18,4,0,0,4.580049203,1,0.8235294117647058,1,8
0,220.32,1,0.49,3,14,17,0,21,1,0,1,33.51615027,2,0.17647058823529413,0,3
0,220.32,1,0.49,8,9,17,0,14,0,0,1,34.07030886,1,0.47058823529411764,0,3
1,94.656,2,0.49,13,4,17,10,21,7,8,3,66.25525675,3,0.7647058823529411,1,9
0,220.32,2,0.49,5,12,17,0,5,0,0,1,31.92344975,1,0.29411764705882354,0,3
1,375.36,10,0.49,11,6,17,0,0,0,0,3,0.00017697,9,0.6470588235294118,0,8
0,285.6,2,0.49,12,5,17,0,4,0,1,3,63.89876461,1,0.7058823529411765,0,3
0,375.36,2,0.49,15,2,17,0,9,1,1,3,21.56989477,1,0.8823529411764706,0,3
1,279.84,3,0.49,10,7,17,4,21,6,17,3,20.20695835,3,0.5882352941176471,1,8
0,375.36,2,0.49,5,12,17,0,5,1,0,3,12.38848901,1,0.29411764705882354,0,3
1,350.88,2,0.49,16,1,17,0,12,3,7,3,46.47295373,3,0.9411764705882353,0,8
1,269.28,2,0.49,13,4,17,3,16,1,13,3,15.02181066,3,0.7647058823529411,1,8
1,432.48,2,0.49,5,12,17,3,26,3,20,3,13.26172683,2,0.29411764705882354,1,8
1,233.28,3,0.49,16,1,17,3,27,4,23,1,21.52074424,1,0.9411764705882353,1,8
1,432.48,2,0.49,5,12,17,3,28,6,23,3,5.728709965,9,0.29411764705882354,1,8
1,220.32,1,0.49,17,0,17,10,22,2,17,1,19.708638,1,1.0,1,8
1,465.12,12,0.49,17,0,17,151,21,4,16,3,1523.569925,1,1.0,1,8
1,220.32,1,0.49,8,9,17,1,26,6,21,1,17.96124416,9,0.47058823529411764,1,8
0,94.656,2,0.49,17,0,17,2,1,0,0,3,20.4955324,7,1.0,1,3
0,220.32,1,0.49,15,2,17,0,3,0,1,1,11.50835129,3,0.8823529411764706,0,3
1,407.04,4,0.49,5,12,17,0,0,0,0,3,44.50144072,9,0.29411764705882354,0,8
0,285.12,4,0.49,8,9,17,4,5,1,1,3,57.70410172,2,0.47058823529411764,1,3
1,432.48,2,0.49,17,0,17,3,21,2,19,3,3.395981776,9,1.0,1,8
1,356.04,8,0.49,17,0,17,0,0,0,0,3,155.3261616,2,1.0,0,8
1,220.32,3,0.49,15,2,17,0,0,0,0,1,31.7502737,3,0.8823529411764706,0,8
1,268.8,2,0.49,15,2,17,0,24,5,8,3,17.89437434,1,0.8823529411764706,0,10
0,94.656,1,0.49,4,13,17,0,1,0,0,3,66.87826787,1,0.23529411764705882,0,3
1,432.48,2,0.49,11,6,17,0,20,3,2,3,16.46862019,9,0.6470588235294118,0,8
1,216.0,2,0.49,11,6,17,0,25,5,21,1,40.76384882,6,0.6470588235294118,0,8
1,431.28,8,0.49,14,3,17,0,48,12,12,3,12.16476665,2,0.8235294117647058,0,1
1,432.48,2,0.49,12,5,17,0,32,3,22,3,9.074084291,9,0.7058823529411765,0,8
1,220.32,1,0.49,14,3,17,0,28,4,20,1,23.18747017,3,0.8235294117647058,0,8
1,1109.76,6,0.49,14,3,17,6,33,4,31,2,18.48140992,1,0.8235294117647058,1,8
1,220.32,1,0.49,3,14,17,0,22,4,22,1,50.24060217,3,0.17647058823529413,0,8
0,432.48,3,0.49,7,10,17,0,5,1,1,3,11.77745049,2,0.4117647058823529,0,3
1,465.12,2,0.49,11,6,17,2,19,7,11,3,14.77824202,2,0.6470588235294118,1,8
1,432.48,2,0.49,16,1,17,0,0,0,0,3,14.13157275,9,0.9411764705882353,0,8
0,457.92,2,0.49,6,11,17,0,23,0,1,3,18.42756345,6,0.35294117647058826,0,3
0,94.656,2,0.49,13,4,17,2,0,0,0,3,26.06443213,4,0.7647058823529411,1,3
1,220.32,1,0.49,11,6,17,2,12,4,3,1,0.00017697,1,0.6470588235294118,1,12
1,432.48,2,0.49,12,5,17,0,24,5,19,3,82.09085103,9,0.7058823529411765,0,8
0,220.32,1,0.49,13,4,17,1,14,2,0,1,29.51479232,1,0.7647058823529411,1,3
1,309.6,2,0.49,17,0,17,0,31,7,10,3,25.82196499,3,1.0,0,11
0,350.88,2,0.49,14,3,17,0,0,0,0,3,8.306478945,9,0.8235294117647058,0,3
0,207.36,1,0.49,10,7,17,0,2,0,1,1,16.31722129,1,0.5882352941176471,0,3
1,457.92,2,0.49,3,14,17,4,22,5,20,3,39.55147891,9,0.17647058823529413,1,8
1,457.92,2,0.49,12,5,17,0,14,0,15,3,17.83469627,9,0.7058823529411765,0,8
1,432.48,4,0.49,14,3,17,4,11,4,10,3,31.80107356,3,0.8235294117647058,1,8
1,775.2,4,0.49,10,7,17,0,21,3,21,0,37.48805991,9,0.5882352941176471,0,8
1,350.88,2,0.49,17,0,17,8,0,0,0,3,15.75395103,7,1.0,1,8
1,350.88,2,0.49,15,2,17,27,26,8,25,3,26.02374625,9,0.8823529411764706,1,8
0,397.44,1,0.49,1,16,17,0,0,0,0,3,26.81577166,2,0.058823529411764705,0,3
1,353.28,3,0.49,7,10,17,0,15,4,8,3,0.00017697,1,0.4117647058823529,0,8
0,285.6,2,0.49,2,15,17,0,25,3,0,3,21.43755389,3,0.11764705882352941,0,3
0,220.32,2,0.49,6,11,17,0,19,1,0,1,21.58337694,1,0.35294117647058826,0,3
1,330.24,3,0.49,15,2,17,8,19,6,6,3,59.0445533,2,0.8823529411764706,1,11
0,479.8523076,13,0.49,9,8,17,0,3,1,0,3,15.34099297,1,0.5294117647058824,0,3
0,375.36,4,0.49,13,4,17,0,1,1,0,3,37.55623245,1,0.7647058823529411,0,3
0,370.08,3,0.49,12,5,17,3,9,1,0,3,46.47812996,1,0.7058823529411765,1,3
1,432.48,2,0.49,8,9,17,0,0,0,0,3,15.00254292,8,0.47058823529411764,0,8
1,375.36,2,0.49,14,3,17,12,24,10,9,3,33.71821168,1,0.8235294117647058,1,11
1,226.8,2,0.49,17,0,17,2,26,2,25,1,13.67847648,3,1.0,1,8
1,465.12,2,0.49,9,8,17,0,37,3,22,3,9.04590558,1,0.5294117647058824,0,8
0,457.92,2,0.49,13,4,17,8,34,1,0,3,14.13157275,3,0.7647058823529411,1,3
0,465.12,5,0.49,2,15,17,0,4,0,0,3,2595.710857,1,0.11764705882352941,0,3
1,407.04,2,0.49,16,1,17,0,23,5,18,3,18.77702669,2,0.9411764705882353,0,8
1,361.2,4,0.49,15,2,17,4,13,3,8,3,35.36348712,2,0.8823529411764706,1,8
1,220.32,1,0.49,15,2,17,0,0,0,0,1,28.52474631,1,0.8823529411764706,0,8
1,129.6,1,0.49,9,8,17,0,23,4,22,1,40.07271239,6,0.5294117647058824,0,8
0,94.656,1,0.49,9,8,17,0,1,1,0,3,16.07220001,3,0.5294117647058824,0,3
1,338.88,4,0.49,8,9,17,21,0,0,0,3,23.76625678,9,0.47058823529411764,1,8
1,294.0,8,0.49,15,2,17,4,18,3,15,3,17.68297694,1,0.8823529411764706,1,8
1,1020.0,4,0.49,13,4,17,0,39,13,0,2,23.2428835,9,0.7647058823529411,0,8
1,432.48,4,0.49,17,0,17,3,19,2,12,3,103.4490194,7,1.0,1,8
1,432.48,5,0.49,14,3,17,5,11,3,9,3,17.38066512,3,0.8235294117647058,1,8
0,424.32,2,0.49,6,11,17,2,0,0,0,3,42.81787713,1,0.35294117647058826,1,3
0,353.28,2,0.49,12,5,17,1,23,0,1,3,31.80107356,1,0.7058823529411765,1,3
1,386.4,6,0.49,16,1,17,8,19,2,20,3,42.81787713,1,0.9411764705882353,1,8
1,269.28,1,0.49,15,2,17,0,2,0,2,3,375.0523102,3,0.8823529411764706,0,8
1,269.28,1,0.49,16,1,17,0,2,0,2,3,375.0523102,3,0.9411764705882353,0,8
1,432.48,3,0.49,14,3,17,3,18,2,18,3,25.98674731,2,0.8235294117647058,1,8
1,816.0,4,0.49,11,6,17,0,20,2,0,0,21.01050547,1,0.6470588235294118,0,8
1,407.04,2,0.49,14,3,17,4,20,5,17,3,0.00017697,9,0.8235294117647058,1,8
1,432.48,2,0.49,12,5,17,2,19,3,17,3,17.91760651,3,0.7058823529411765,1,8
1,432.48,2,0.49,2,15,17,0,16,2,16,3,18.40830478,6,0.11764705882352941,0,8
1,220.32,2,0.49,16,1,17,2,14,1,13,1,15.00254292,1,0.9411764705882353,1,8
1,775.2,2,0.49,7,10,17,0,15,2,15,0,14.13157275,9,0.4117647058823529,0,8
1,371.52,4,0.49,16,1,17,4,0,0,0,3,21.64872308,3,0.9411764705882353,1,8
1,522.24,10,0.49,17,0,17,0,0,0,0,3,842.8314956,1,1.0,0,8
1,285.6,3,0.49,17,0,17,6,0,0,0,3,10.99206917,1,1.0,1,8
1,269.28,2,0.49,13,4,17,8,21,4,19,3,11.44321555,9,0.7647058823529411,1,8
1,465.12,2,0.49,17,0,17,2,31,5,21,3,26.02374625,1,1.0,1,8
1,350.88,4,0.49,10,7,17,0,60,3,16,3,22.57830851,9,0.5882352941176471,0,8
1,269.28,2,0.49,14,3,17,4,15,1,14,3,21.43755389,7,0.8235294117647058,1,8
1,415.52,6,0.49,15,2,17,13,0,0,0,3,8.605469492,9,0.8823529411764706,1,8
1,375.36,2,0.49,7,10,17,0,22,3,19,3,27.70665127,9,0.4117647058823529,0,8
1,157.488,2,0.49,14,3,17,4,0,0,29,1,29.89956229,1,0.8235294117647058,1,8
1,444.6,4,0.49,4,13,17,0,23,6,20,3,32.76272314,5,0.23529411764705882,0,8
0,94.656,1,0.49,15,2,17,0,0,0,0,3,106.8029033,1,0.8823529411764706,0,3
1,775.2,2,0.49,2,15,17,0,28,2,21,0,19.81626171,9,0.11764705882352941,0,8
1,381.6,2,0.49,14,3,17,0,25,2,0,3,20.16113514,9,0.8235294117647058,0,8
1,318.24,2,0.49,16,1,17,6,31,6,12,3,25.82196499,1,0.9411764705882353,1,11
1,269.28,6,0.49,7,10,17,5,0,0,0,3,8.306478945,1,0.4117647058823529,1,8
1,220.32,1,0.49,17,0,17,4,24,2,22,1,27.39593004,9,1.0,1,8
1,432.48,4,0.49,15,2,17,0,16,4,7,3,11.03848095,2,0.8823529411764706,0,8
1,437.76,3,0.49,9,8,17,2,23,3,21,3,0.00017697,1,0.5294117647058824,1,8
1,445.2,4,0.49,12,5,17,2,0,0,0,3,7.638983843,1,0.7058823529411765,1,8
1,243.36,2,0.49,11,6,17,2,18,8,15,3,135.0025121,1,0.6470588235294118,1,8
1,330.24,2,0.49,11,6,17,4,24,1,15,3,12.38848901,2,0.6470588235294118,1,8
1,432.48,2,0.49,17,0,17,6,28,4,25,3,8.306478945,9,1.0,1,8
1,361.2,8,0.49,10,7,17,4,0,0,0,3,34.47396313,2,0.5882352941176471,1,8
1,253.44,2,0.49,12,5,17,0,29,5,20,3,57.70410172,1,0.7058823529411765,0,8
0,1020.0,4,0.49,8,9,17,0,12,1,1,2,21.01050547,9,0.47058823529411764,0,3
1,393.024,5,0.49,2,15,17,0,0,0,0,3,17.72608889,3,0.11764705882352941,0,8
1,263.568,4,0.49,17,0,17,2,21,3,22,3,15.64707712,7,1.0,1,8
0,318.24,2,0.49,8,9,17,0,4,0,0,3,42.19198444,1,0.47058823529411764,0,3
1,350.88,4,0.49,16,1,17,9,15,2,9,3,24.7410189,9,0.9411764705882353,1,8
1,220.32,2,0.49,10,7,17,38,0,0,0,1,39.40556457,1,0.5882352941176471,1,8
1,269.28,4,0.49,2,15,17,3,22,4,19,3,235.0094708,8,0.11764705882352941,1,8
1,252.0,2,0.49,14,3,17,4,31,8,21,3,37.29619462,1,0.8235294117647058,1,8
0,350.88,2,0.49,14,3,17,2,24,0,1,3,7.638983843,2,0.8235294117647058,1,3
1,220.32,1,0.49,3,14,17,0,23,2,12,1,31.59157314,1,0.17647058823529413,0,8
1,432.48,2,0.49,14,3,17,2,23,3,0,3,9.04590558,9,0.8235294117647058,1,8
1,213.84,2,0.49,14,3,17,2,24,5,22,1,25.26416632,6,0.8235294117647058,1,8
